G13	G23	0.4930435717
G5	G13	0.4924072623
G35	G70	0.4832521677
G30	G70	0.4812729657
G29	G37	0.4806748033
G30	G72	0.4793652594
G7	G73	0.4719533324
G28	G52	0.4685846567
G36	G33	0.4682461917
G28	G33	0.4654584825
G99	G8	0.4608115554
G14	G93	0.4607809782
G69	G37	0.4598161876
G1	G16	0.4559046924
G27	G68	0.4548896849
G3	G8	0.4542885423
G51	G42	0.4536645710
G13	G24	0.4534804225
G63	G81	0.4524348974
G14	G29	0.4487358034
G73	G87	0.4484831393
G19	G63	0.4468338192
G34	G73	0.4467770755
G89	G58	0.4431103468
G76	G60	0.4409656227
G32	G81	0.4381379187
G16	G63	0.4379364550
G96	G43	0.4356050193
G3	G48	0.4345936179
G34	G72	0.4315733314
G93	G27	0.4306078553
G82	G23	0.4285726249
G30	G33	0.4261691868
G10	G37	0.4233268797
G83	G38	0.4232621789
G98	G26	0.4224634469
G68	G64	0.4221617579
G2	G10	0.4207043052
G94	G39	0.4204732478
G29	G21	0.4172636867
G45	G11	0.4172395468
G37	G33	0.4171245396
G1	G99	0.4169658124
G35	G43	0.4152148068
G4	G3	0.4144082963
G29	G52	0.4139724970
G80	G96	0.4137946069
G36	G5	0.4135322571
G95	G26	0.4130851626
G13	G20	0.4130325317
G39	G18	0.4123496115
G30	G31	0.4114345908
G2	G8	0.4111655653
G18	G13	0.4107890427
G42	G5	0.4052194357
G26	G72	0.4051210880
G27	G89	0.4048384726
G56	G42	0.4045037925
G23	G72	0.4013146460
G79	G15	0.3984053433
G33	G16	0.3981964886
G7	G10	0.3967322409
G68	G47	0.3957901597
G4	G92	0.3946395814
G23	G76	0.3918254375
G79	G14	0.3904434443
G77	G44	0.3873156309
G55	G86	0.3864031434
G12	G52	0.3861638606
G31	G73	0.3854203224
G1	G57	0.3845649660
G1	G51	0.3839900792
G99	G40	0.3839381337
G7	G2	0.3824660480
G1	G42	0.3812978566
G54	G11	0.3781858087
G100	G7	0.3771427274
G99	G3	0.3753679395
G60	G36	0.3748880625
G26	G68	0.3746812046
G100	G56	0.3734438121
G6	G83	0.3718054593
G81	G43	0.3716004789
G4	G97	0.3703203499
G54	G51	0.3686293066
G49	G50	0.3673670888
G93	G91	0.3672090769
G36	G39	0.3656185269
G94	G47	0.3654553592
G83	G35	0.3640743494
G95	G58	0.3636932373
G7	G56	0.3623073995
G62	G67	0.3595483303
G5	G16	0.3586412668
G2	G56	0.3579205871
G86	G6	0.3565737307
G80	G15	0.3556249142
G34	G33	0.3549010158
G33	G99	0.3548588157
G26	G76	0.3542538583
G25	G68	0.3525007069
G2	G88	0.3476035297
G44	G95	0.3469427824
G3	G56	0.3462125361
G35	G33	0.3458809257
G59	G45	0.3434442580
G87	G57	0.3433582783
G1	G86	0.3428747058
G77	G57	0.3424297869
G32	G18	0.3422399163
G67	G65	0.3417227268
G69	G65	0.3415568173
G89	G47	0.3415425718
G76	G57	0.3413845599
G30	G58	0.3396107554
G79	G12	0.3364535272
G87	G62	0.3360369802
G94	G91	0.3354152441
G80	G48	0.3351042867
G22	G79	0.3338511884
G67	G16	0.3332764804
G26	G33	0.3318164945
G61	G86	0.3309679627
G79	G47	0.3299838901
G88	G56	0.3296669424
G77	G79	0.3293392658
G24	G52	0.3292212188
G83	G59	0.3288148940
G86	G12	0.3276454806
G2	G59	0.3272401094
G84	G80	0.3268682659
G98	G25	0.3257386982
G22	G93	0.3253451586
G7	G76	0.3252305984
G15	G5	0.3248775601
G12	G56	0.3232505620
G57	G20	0.3228098452
G95	G10	0.3221088946
G82	G48	0.3216746747
G26	G67	0.3215586543
G22	G21	0.3204354942
G70	G31	0.3197430074
G48	G86	0.3189028203
G43	G53	0.3178134561
G87	G52	0.3176001906
G70	G60	0.3170216382
G75	G37	0.3163766563
G85	G87	0.3159154356
G18	G31	0.3155218065
G66	G37	0.3153057396
G10	G93	0.3147158027
G89	G91	0.3145500422
G51	G19	0.3141965568
G31	G33	0.3141928911
G90	G36	0.3138499260
G12	G36	0.3135057986
G86	G43	0.3131339252
G30	G68	0.3127122819
G13	G82	0.3126143217
G22	G54	0.3125586510
G40	G89	0.3121550679
G78	G66	0.3109779060
G58	G84	0.3109714389
G98	G18	0.3109445572
G36	G74	0.3102889657
G15	G82	0.3092042804
G72	G37	0.3090316057
G2	G83	0.3078361452
G94	G6	0.3065753877
G63	G83	0.3051460385
G13	G81	0.3050817251
G15	G93	0.3044506013
G2	G26	0.3044475615
G6	G99	0.3043238819
G31	G81	0.3031397164
G97	G48	0.3030868769
G31	G72	0.3029878139
G63	G39	0.3026776016
G68	G69	0.3026115298
G31	G76	0.3025088012
G78	G4	0.3022573590
G6	G85	0.3022003472
G42	G6	0.3002704382
G27	G33	0.3002076745
G89	G51	0.2994431257
G79	G19	0.2991616428
G22	G63	0.2989956141
G26	G4	0.2983066440
G93	G82	0.2975365222
G43	G40	0.2973932326
G79	G60	0.2971685529
G89	G87	0.2970835865
G76	G23	0.2965445518
G34	G5	0.2963033020
G82	G62	0.2962749600
G1	G68	0.2962326109
G100	G8	0.2956767082
G3	G85	0.2955931127
G93	G81	0.2933548689
G74	G57	0.2932624221
G3	G2	0.2910895944
G60	G1	0.2905778289
G89	G68	0.2896849513
G65	G7	0.2886520326
G27	G67	0.2877738476
G75	G4	0.2876470983
G40	G38	0.2874658406
G100	G49	0.2870526612
G22	G42	0.2869251966
G79	G45	0.2860760391
G18	G55	0.2858735323
G66	G75	0.2857944965
G84	G29	0.2852478027
G84	G91	0.2850055099
G34	G67	0.2849730849
G82	G87	0.2833679318
G6	G10	0.2825890779
G97	G26	0.2824162543
G52	G42	0.2819268107
G97	G43	0.2808585167
G96	G91	0.2804772854
G31	G4	0.2790613770
G7	G8	0.2788799405
G65	G64	0.2786222696
G71	G65	0.2782344818
G22	G74	0.2782129943
G64	G14	0.2778245211
G33	G34	0.2776500285
G82	G58	0.2775163054
G73	G65	0.2773844302
G91	G27	0.2771913707
G16	G32	0.2771401703
G71	G44	0.2769721448
G24	G33	0.2764438391
G16	G43	0.2763987184
G51	G55	0.2754690349
G21	G76	0.2746838331
G7	G41	0.2745616138
G45	G84	0.2739265263
G83	G57	0.2738804221
G29	G63	0.2734714150
G81	G80	0.2712053657
G75	G66	0.2706746161
G93	G43	0.2706648409
G59	G67	0.2703456581
G82	G19	0.2694454193
G92	G26	0.2693192959
G27	G55	0.2692938149
G1	G84	0.2692566514
G68	G15	0.2690407038
G100	G43	0.2677446008
G2	G27	0.2676698864
G3	G41	0.2676627934
G6	G3	0.2675032020
G78	G47	0.2674055398
G82	G1	0.2667572796
G89	G10	0.2661436200
G80	G37	0.2660745978
G95	G91	0.2659965754
G94	G26	0.2646052241
G1	G85	0.2643408477
G26	G73	0.2637403905
G71	G7	0.2633368075
G4	G83	0.2625598013
G80	G14	0.2616382539
G79	G48	0.2611398399
G16	G81	0.2608457804
G23	G43	0.2607452273
G100	G85	0.2606914639
G50	G88	0.2604949772
G81	G6	0.2598701417
G21	G33	0.2593529522
G69	G78	0.2584247887
G84	G19	0.2579886615
G44	G42	0.2578164339
G46	G5	0.2575966716
G20	G93	0.2571719885
G70	G87	0.2571434081
G1	G27	0.2569541037
G93	G26	0.2568851709
G17	G93	0.2568095922
G89	G4	0.2564303875
G94	G41	0.2560986578
G57	G44	0.2556570172
G30	G73	0.2555827200
G86	G98	0.2552503943
G22	G76	0.2552466393
G80	G36	0.2545405030
G7	G68	0.2544669807
G45	G19	0.2536677122
G91	G87	0.2532341480
G76	G21	0.2530179918
G25	G72	0.2528722286
G86	G66	0.2526401281
G79	G92	0.2522623241
G39	G19	0.2517124414
G41	G80	0.2516333759
G58	G45	0.2514599860
G18	G9	0.2509286106
G85	G54	0.2507297397
G45	G65	0.2506644428
G24	G67	0.2504192293
G36	G97	0.2503522635
G96	G5	0.2501444221
G5	G43	0.2497164309
G43	G42	0.2496351302
G46	G42	0.2488948852
G93	G48	0.2488236576
G91	G43	0.2486212105
G40	G5	0.2483014464
G97	G54	0.2478939146
G72	G64	0.2474655807
G98	G23	0.2472900301
G8	G57	0.2463618964
G71	G64	0.2461853474
G1	G54	0.2461071610
G6	G2	0.2460116297
G16	G93	0.2451927215
G98	G27	0.2448076457
G64	G100	0.2447596937
G49	G11	0.2446783334
G60	G59	0.2442978024
G3	G95	0.2442699224
G86	G11	0.2441530973
G95	G61	0.2439513355
G98	G48	0.2437402159
G58	G4	0.2428879142
G98	G8	0.2409436703
G30	G9	0.2409210056
G97	G27	0.2407097518
G6	G8	0.2405791432
G7	G83	0.2400044799
G23	G27	0.2394600064
G36	G21	0.2394323945
G86	G87	0.2391778380
G39	G79	0.2384752631
G71	G60	0.2384441495
G98	G41	0.2380491346
G82	G47	0.2376901954
G87	G36	0.2373453826
G43	G54	0.2372656912
G50	G89	0.2369228750
G57	G42	0.2363294065
G5	G49	0.2362496555
G68	G65	0.2359772772
G19	G51	0.2357499599
G30	G81	0.2355190963
G22	G51	0.2354284674
G23	G73	0.2354150414
G90	G26	0.2350676656
G32	G68	0.2344771624
G88	G43	0.2342953533
G68	G85	0.2342290282
G86	G20	0.2340529114
G23	G52	0.2339745462
G78	G85	0.2336393595
G4	G7	0.2330028117
G95	G22	0.2326912731
G63	G32	0.2326643318
G73	G84	0.2324249297
G95	G41	0.2321959734
G34	G68	0.2320663184
G26	G71	0.2316176891
G29	G34	0.2311454564
G26	G9	0.2310882956
G87	G91	0.2310145050
G35	G72	0.2305589765
G39	G99	0.2305298299
G21	G71	0.2305103689
G4	G93	0.2304280996
G60	G44	0.2303099334
G15	G84	0.2302058637
G28	G7	0.2288505882
G7	G22	0.2288091332
G37	G70	0.2279679328
G100	G61	0.2277235985
G26	G53	0.2274852842
G17	G92	0.2271293849
G44	G83	0.2269169092
G92	G9	0.2267817259
G71	G84	0.2263971418
G64	G17	0.2263962626
G80	G90	0.2262361944
G96	G47	0.2261475623
G65	G75	0.2258282900
G15	G6	0.2245632857
G25	G1	0.2245324254
G91	G26	0.2240331620
G62	G47	0.2240310013
G36	G48	0.2237506807
G27	G7	0.2237490565
G15	G81	0.2236954272
G2	G25	0.2232024968
G70	G57	0.2229273915
G87	G47	0.2228603512
G70	G84	0.2224250585
G73	G60	0.2222096920
G44	G53	0.2221603990
G63	G65	0.2221236080
G4	G32	0.2217407376
G77	G19	0.2216200233
G6	G41	0.2216004580
G4	G63	0.2214643210
G13	G43	0.2214486301
G81	G79	0.2213839889
G63	G41	0.2212517112
G11	G14	0.2210425436
G69	G57	0.2208089978
G99	G68	0.2207046598
G97	G82	0.2205373198
G9	G7	0.2203396410
G7	G48	0.2202910632
G9	G55	0.2202744931
G48	G89	0.2202394307
G14	G68	0.2200845778
G18	G21	0.2194932103
G48	G49	0.2192061394
G83	G36	0.2189950794
G66	G22	0.2189157903
G1	G48	0.2188162506
G29	G61	0.2186232507
G50	G21	0.2185827941
G50	G92	0.2185781896
G3	G73	0.2183094323
G73	G1	0.2180040628
G68	G72	0.2179832906
G81	G91	0.2179770917
G65	G50	0.2179318815
G4	G36	0.2172333896
G43	G95	0.2167224884
G38	G53	0.2166704088
G30	G84	0.2163002491
G64	G67	0.2162734568
G24	G4	0.2160411030
G77	G93	0.2159660608
G95	G85	0.2158932835
G72	G84	0.2156987190
G90	G38	0.2156700045
G92	G91	0.2155859470
G25	G76	0.2154742479
G1	G26	0.2154162377
G90	G6	0.2149532735
G98	G99	0.2145975977
G86	G47	0.2145648301
G98	G22	0.2144102305
G85	G19	0.2143798023
G19	G62	0.2141574174
G89	G41	0.2139713466
G96	G41	0.2136421949
G8	G10	0.2136276662
G88	G68	0.2136242241
G88	G50	0.2130109072
G6	G93	0.2127660811
G95	G25	0.2120063901
G43	G70	0.2118959725
G93	G49	0.2118938118
G74	G31	0.2110780478
G58	G60	0.2104463726
G83	G51	0.2099513561
G49	G42	0.2098674774
G23	G71	0.2098366767
G19	G31	0.2093193531
G84	G82	0.2091854215
G24	G51	0.2091713101
G99	G2	0.2088888288
G69	G53	0.2088776827
G3	G26	0.2085229456
G65	G19	0.2083620727
G70	G37	0.2083285451
G75	G81	0.2082034796
G31	G68	0.2080604136
G80	G12	0.2079808861
G6	G56	0.2074997723
G23	G61	0.2073189020
G97	G85	0.2072519511
G7	G81	0.2070727497
G53	G51	0.2064705193
G58	G17	0.2059897482
G98	G3	0.2059363872
G59	G64	0.2058601230
G17	G71	0.2057908177
G8	G15	0.2057432383
G46	G58	0.2054695785
G80	G87	0.2053045928
G8	G93	0.2046439350
G14	G25	0.2046412826
G66	G69	0.2041555345
G57	G60	0.2040927708
G96	G94	0.2040091455
G7	G93	0.2037706375
G54	G25	0.2036064416
G76	G17	0.2028543055
G54	G79	0.2025903016
G50	G19	0.2024061531
G8	G36	0.2023059875
G2	G57	0.2022553384
G5	G40	0.2021119744
G26	G52	0.2020832449
G31	G46	0.2017219514
G42	G83	0.2015166134
G16	G31	0.2013445944
G25	G33	0.2009865940
G31	G83	0.2009572387
G4	G25	0.2009471953
G13	G25	0.2006823868
G31	G21	0.2005951554
G52	G22	0.2005624473
G2	G32	0.2004375160
G23	G25	0.2003519088
G97	G14	0.2001197338
G59	G74	0.2000253946
G75	G84	0.1999756247
G89	G90	0.1995307356
G34	G81	0.1994896233
G44	G21	0.1994646490
G84	G39	0.1994633377
G33	G28	0.1994233578
G64	G45	0.1992186904
G2	G14	0.1990998387
G17	G51	0.1990564317
G1	G81	0.1987992376
G86	G14	0.1984953880
G60	G75	0.1984886974
G21	G6	0.1983095706
G100	G22	0.1981153786
G25	G51	0.1979130358
G77	G81	0.1976667345
G95	G51	0.1976303011
G74	G96	0.1974946111
G7	G16	0.1974711269
G76	G66	0.1971179694
G63	G77	0.1968709528
G30	G67	0.1967780590
G96	G59	0.1966509819
G99	G16	0.1964367479
G22	G77	0.1963895559
G56	G25	0.1963300258
G43	G38	0.1962520331
G76	G80	0.1959443986
G57	G49	0.1957619041
G72	G88	0.1954942942
G73	G47	0.1954444349
G89	G17	0.1952188760
G9	G83	0.1951494366
G1	G25	0.1950702369
G2	G41	0.1947750151
G29	G25	0.1947735250
G74	G47	0.1947582662
G91	G61	0.1945483983
G76	G34	0.1944822371
G99	G26	0.1941893101
G76	G87	0.1940775365
G3	G22	0.1938465685
G9	G21	0.1937882900
G26	G83	0.1937801540
G45	G29	0.1933851987
G31	G5	0.1932408065
G68	G22	0.1931197643
G27	G74	0.1930920184
G61	G69	0.1929636896
G61	G42	0.1927112639
G22	G71	0.1924210042
G60	G95	0.1923206300
G41	G70	0.1921582818
G29	G88	0.1921129525
G68	G18	0.1920627803
G6	G25	0.1919597238
G84	G11	0.1918486208
G48	G77	0.1915199459
G63	G17	0.1914475262
G47	G42	0.1910422742
G74	G18	0.1906686425
G28	G65	0.1905553341
G20	G83	0.1905514002
G31	G45	0.1903769374
G92	G87	0.1902852803
G92	G49	0.1902599633
G17	G21	0.1901343018
G16	G25	0.1899723262
G43	G4	0.1899442673
G4	G40	0.1899155676
G58	G95	0.1898986250
G29	G97	0.1896608472
G23	G12	0.1896436363
G30	G52	0.1895625740
G41	G18	0.1894067079
G44	G89	0.1891715676
G100	G41	0.1887186021
G49	G15	0.1886591762
G47	G6	0.1886541247
G11	G3	0.1885032207
G14	G3	0.1878268272
G28	G21	0.1876705140
G76	G75	0.1873604655
G96	G4	0.1872012317
G89	G9	0.1871067733
G5	G30	0.1870359182
G22	G33	0.1866588444
G32	G74	0.1865576208
G60	G64	0.1865095645
G100	G46	0.1864682883
G57	G25	0.1864100993
G33	G22	0.1863483936
G83	G19	0.1863371432
G33	G51	0.1859605312
G24	G77	0.1857317686
G99	G56	0.1855863333
G41	G75	0.1855674982
G29	G58	0.1853244007
G63	G86	0.1851595193
G8	G22	0.1850755066
G68	G42	0.1848714501
G22	G5	0.1843938828
G35	G50	0.1842285097
G41	G16	0.1836677343
G62	G77	0.1835506409
G54	G77	0.1833535135
G77	G59	0.1831316352
G75	G65	0.1827734858
G89	G57	0.1827695519
G33	G77	0.1824620664
G22	G25	0.1822937578
G32	G16	0.1819703877
G95	G77	0.1817932427
G88	G19	0.1817320287
G24	G76	0.1817184240
G89	G22	0.1809533089
G30	G76	0.1809405535
G89	G100	0.1805888861
G99	G25	0.1803538948
G5	G80	0.1802743673
G34	G89	0.1802710742
G89	G59	0.1801869720
G10	G56	0.1798763871
G75	G51	0.1795362681
G33	G10	0.1794960201
G9	G87	0.1793437749
G18	G12	0.1792651564
G75	G79	0.1790182292
G69	G73	0.1789809912
G44	G33	0.1789277494
G7	G67	0.1784335673
G100	G5	0.1783625633
G29	G77	0.1780000180
G4	G14	0.1777255088
G74	G66	0.1777103841
G68	G73	0.1774160713
G23	G68	0.1773290336
G85	G92	0.1772432029
G45	G53	0.1772314608
G76	G81	0.1771812588
G88	G87	0.1771571040
G27	G77	0.1769832522
G15	G25	0.1769372970
G68	G78	0.1768711507
G22	G80	0.1767626405
G69	G80	0.1766613126
G24	G35	0.1766432077
G9	G29	0.1764909327
G49	G19	0.1764694154
G6	G22	0.1762441844
G58	G61	0.1762208790
G89	G65	0.1762145758
G46	G89	0.1760031730
G90	G25	0.1759122014
G72	G18	0.1758809835
G23	G33	0.1757825017
G76	G47	0.1757821143
G2	G16	0.1756769121
G22	G95	0.1756620258
G15	G71	0.1756147295
G17	G52	0.1754669398
G7	G77	0.1752455384
G39	G86	0.1752170473
G31	G89	0.1750853509
G70	G61	0.1747049838
G99	G41	0.1744718254
G36	G67	0.1744390577
G23	G26	0.1743590236
G54	G88	0.1743581891
G94	G22	0.1742556542
G62	G33	0.1740818769
G10	G77	0.1738300472
G9	G71	0.1732145101
G72	G47	0.1730535030
G27	G76	0.1729463041
G30	G46	0.1727705300
G65	G47	0.1727198809
G22	G73	0.1726448238
G73	G56	0.1725433469
G63	G16	0.1723736376
G89	G26	0.1722399592
G94	G28	0.1721354723
G39	G70	0.1720080227
G20	G22	0.1719669998
G51	G11	0.1718456894
G18	G78	0.1717818379
G14	G26	0.1717194617
G90	G22	0.1716637164
G98	G10	0.1716298163
G75	G47	0.1715143621
G93	G25	0.1711892486
G1	G92	0.1711562872
G86	G96	0.1710775048
G57	G77	0.1710492373
G96	G23	0.1710189134
G89	G54	0.1710188985
G30	G77	0.1710102111
G37	G4	0.1709135026
G25	G77	0.1708053052
G25	G55	0.1707370728
G65	G49	0.1706877798
G31	G41	0.1706724316
G3	G25	0.1706717759
G27	G50	0.1706694961
G65	G77	0.1706122607
G82	G42	0.1706068069
G90	G27	0.1704634130
G24	G87	0.1702813953
G92	G25	0.1702450961
G42	G77	0.1702347547
G28	G6	0.1701864004
G95	G49	0.1701193005
G85	G79	0.1701175719
G54	G66	0.1700206995
G48	G74	0.1699642986
G92	G46	0.1698993295
G100	G82	0.1698950082
G38	G22	0.1697304845
G39	G97	0.1693416983
G49	G84	0.1692597568
G91	G19	0.1691239327
G32	G50	0.1688724607
G74	G87	0.1688182652
G74	G15	0.1688014716
G76	G54	0.1687497497
G1	G77	0.1687023193
G94	G17	0.1686585248
G50	G22	0.1686492413
G92	G31	0.1686095893
G94	G25	0.1685792208
G12	G3	0.1683685780
G58	G11	0.1681538522
G19	G41	0.1681042910
G60	G51	0.1679944843
G54	G84	0.1679442227
G92	G10	0.1677070558
G100	G25	0.1677037925
G35	G13	0.1677014232
G40	G18	0.1675830930
G58	G75	0.1675588638
G41	G25	0.1672144681
G9	G96	0.1670859903
G84	G79	0.1670049131
G8	G77	0.1669656485
G49	G28	0.1668041497
G42	G17	0.1668032408
G13	G46	0.1666945070
G80	G41	0.1666446626
G78	G79	0.1664482504
G15	G12	0.1661598235
G98	G40	0.1661560088
G82	G80	0.1661518812
G71	G25	0.1659751683
G86	G25	0.1659289151
G15	G77	0.1659232378
G52	G84	0.1656001210
G81	G47	0.1655886173
G26	G31	0.1654350609
G55	G19	0.1653498560
G60	G84	0.1653187722
G38	G33	0.1651668549
G85	G95	0.1650686562
G63	G42	0.1649118513
G28	G77	0.1648926586
G8	G41	0.1647879481
G83	G53	0.1647034585
G72	G38	0.1646641940
G19	G20	0.1646595150
G60	G77	0.1646401584
G77	G47	0.1645567715
G88	G49	0.1644590050
G89	G5	0.1644295305
G72	G92	0.1642228812
G11	G25	0.1642193347
G69	G77	0.1641369760
G61	G65	0.1639441252
G100	G68	0.1639304906
G33	G72	0.1637566835
G61	G47	0.1637529284
G81	G48	0.1636204720
G91	G54	0.1635845453
G45	G77	0.1635667682
G11	G97	0.1635245532
G91	G56	0.1634598225
G76	G51	0.1634354144
G82	G65	0.1633393914
G22	G4	0.1632918566
G16	G77	0.1632675827
G34	G77	0.1631464511
G66	G77	0.1631275415
G98	G2	0.1630705744
G97	G75	0.1630233377
G15	G21	0.1628370881
G8	G76	0.1628263742
G96	G54	0.1626947075
G71	G61	0.1626699716
G97	G92	0.1626244336
G59	G77	0.1626228541
G100	G77	0.1625159830
G50	G87	0.1623826772
G67	G77	0.1623462439
G26	G86	0.1621988267
G3	G47	0.1619649827
G47	G64	0.1619547009
G65	G95	0.1619523764
G47	G28	0.1617760509
G26	G28	0.1617579162
G21	G77	0.1616780311
G75	G77	0.1616657376
G15	G68	0.1615196764
G64	G52	0.1614499092
G70	G25	0.1612469405
G28	G5	0.1611769944
G88	G55	0.1611421555
G19	G77	0.1610116065
G87	G48	0.1609632373
G88	G25	0.1609116048
G90	G19	0.1607665569
G30	G71	0.1604635119
G10	G8	0.1604400277
G26	G77	0.1603232175
G97	G25	0.1602535695
G51	G47	0.1602170467
G17	G76	0.1601666510
G100	G91	0.1601623893
G94	G77	0.1601074040
G84	G26	0.1600416303
G21	G12	0.1599773169
G28	G43	0.1596027613
G20	G43	0.1594493985
G37	G66	0.1594129503
G65	G96	0.1592974216
G56	G47	0.1592308283
G51	G77	0.1591837555
G19	G42	0.1590615958
G77	G38	0.1590178609
G97	G29	0.1588293165
G38	G67	0.1587675214
G81	G77	0.1586715281
G33	G87	0.1586638093
G23	G63	0.1586557925
G52	G19	0.1585104913
G12	G99	0.1583234817
G64	G19	0.1582417935
G85	G47	0.1581095606
G49	G77	0.1580817848
G26	G65	0.1580230743
G84	G37	0.1579440087
G61	G77	0.1579256058
G7	G25	0.1576536149
G75	G39	0.1575758755
G61	G4	0.1575472206
G98	G77	0.1574639231
G84	G56	0.1573588848
G77	G25	0.1573522240
G80	G22	0.1573141664
G11	G78	0.1572442651
G11	G92	0.1572351307
G73	G77	0.1572322696
G84	G12	0.1571752131
G4	G22	0.1571652591
G68	G87	0.1570618600
G31	G77	0.1569301784
G42	G41	0.1568005830
G26	G84	0.1567457765
G3	G10	0.1567051560
G4	G77	0.1566876918
G47	G77	0.1566615403
G42	G75	0.1566417962
G13	G77	0.1566173285
G46	G77	0.1564217657
G94	G10	0.1564173549
G38	G96	0.1562631130
G20	G25	0.1562461853
G23	G82	0.1561618894
G40	G19	0.1560909450
G95	G54	0.1558017433
G26	G37	0.1556923240
G35	G77	0.1556866020
G92	G77	0.1556648612
G83	G77	0.1555987000
G57	G4	0.1555948406
G47	G22	0.1552897692
G50	G77	0.1552839577
G45	G64	0.1551984847
G56	G51	0.1550963521
G8	G54	0.1550157964
G63	G64	0.1550029665
G53	G77	0.1549939364
G85	G25	0.1549793035
G68	G77	0.1549624354
G2	G77	0.1549328119
G36	G77	0.1548979133
G86	G77	0.1546455026
G96	G77	0.1546420157
G33	G73	0.1545940936
G7	G60	0.1545609236
G11	G56	0.1544664949
G22	G41	0.1544225067
G33	G25	0.1543564200
G9	G77	0.1542802155
G31	G53	0.1542789638
G63	G22	0.1542562544
G56	G77	0.1542548835
G98	G92	0.1540829539
G44	G71	0.1539853960
G29	G84	0.1539775878
G50	G25	0.1539765000
G63	G25	0.1539401412
G64	G77	0.1538184881
G63	G51	0.1537073255
G11	G77	0.1536825448
G70	G77	0.1536666155
G69	G25	0.1536249965
G5	G91	0.1535304934
G94	G80	0.1532835960
G52	G53	0.1532008350
G70	G67	0.1531996578
G79	G23	0.1531143188
G91	G79	0.1529774964
G55	G77	0.1529153883
G58	G92	0.1528194547
G59	G25	0.1527785510
G3	G5	0.1527615637
G12	G77	0.1526563317
G77	G39	0.1525226682
G89	G77	0.1524523497
G16	G7	0.1523927450
G91	G77	0.1523522735
G13	G11	0.1523209363
G40	G92	0.1522015482
G8	G25	0.1521775723
G43	G77	0.1520753503
G43	G52	0.1519033611
G40	G25	0.1518601179
G3	G87	0.1517724693
G81	G1	0.1517120153
G41	G77	0.1516276747
G40	G77	0.1515672952
G28	G75	0.1514862478
G48	G79	0.1514859051
G72	G77	0.1514579207
G72	G68	0.1512935311
G55	G25	0.1512495428
G17	G41	0.1512014717
G18	G77	0.1511396766
G66	G14	0.1510694623
G97	G21	0.1509732902
G6	G77	0.1509668380
G27	G25	0.1509043276
G66	G18	0.1508711427
G3	G77	0.1508544832
G10	G22	0.1508453488
G6	G91	0.1508015394
G14	G24	0.1507724971
G28	G41	0.1507610977
